# lambda_1A lambda_2A lambda_3A eigen1_xA eigen1_yA eigen1_zA eigen2_xA eigen2_yA eigen2_zA eigen3_xA eigen3_yA eigen3_zA# lambda_1B lambda_2B lambda_3B eigen1_xB eigen1_yB eigen1_zB eigen2_xB eigen2_yB eigen2_zB eigen3_xB eigen3_yB eigen3_zB 
# 5481
8.358857 6.966754 4.355184 -0.820138 0.555924 0.135359 -0.000743 -0.237607 0.971361 0.572165 0.796550 0.195283 8.358857 6.966754 4.355184 -0.820138 0.555924 0.135359 -0.000743 -0.237607 0.971361 0.572165 0.796550 0.195283 
8.074481 4.402925 3.368324 -0.657409 -0.415136 0.628869 0.751559 -0.300839 0.587073 -0.054527 0.858579 0.509774 8.760503 6.222890 3.171480 -0.567733 -0.508459 0.647416 0.821698 -0.397695 0.408229 0.049906 0.763746 0.643585 
0.032575 -0.008697 -0.211768 -0.780746 0.525881 0.337469 0.592825 0.794091 0.134081 0.197471 -0.304743 0.931739 0.032575 -0.008697 -0.211768 -0.780746 0.525881 0.337469 0.592825 0.794091 0.134081 0.197471 -0.304743 0.931739 
0.135230 -0.095586 -0.262954 0.614781 -0.049060 0.787170 -0.647887 -0.600569 0.468571 -0.449762 0.798066 0.401004 0.135230 -0.095586 -0.262954 0.614781 -0.049060 0.787170 -0.647887 -0.600569 0.468571 -0.449762 0.798066 0.401004 
4.142055 3.217751 1.224850 -0.683321 -0.307481 0.662214 0.688832 0.029174 0.724334 -0.242038 0.951107 0.191868 4.142055 3.217751 1.224850 -0.683321 -0.307481 0.662214 0.688832 0.029174 0.724334 -0.242038 0.951107 0.191868 
3.003664 1.503245 0.557080 0.676444 0.727208 0.116585 -0.736492 0.667499 0.109659 0.001924 -0.160042 0.987108 3.003664 1.503245 0.557080 0.676444 0.727208 0.116585 -0.736492 0.667499 0.109659 0.001924 -0.160042 0.987108 
0.751829 0.002898 -0.742006 -0.846768 0.497314 0.188845 0.387460 0.333340 0.859511 -0.364497 -0.800977 0.474951 0.750726 0.018844 -0.736193 -0.732672 0.563088 0.382262 0.509066 0.080629 0.856943 -0.451712 -0.822454 0.345723 
4.142055 3.217751 1.224850 -0.683321 -0.307481 0.662214 0.688832 0.029174 0.724334 -0.242038 0.951107 0.191868 4.142055 3.217751 1.224850 -0.683321 -0.307481 0.662214 0.688832 0.029174 0.724334 -0.242038 0.951107 0.191868 
10.937069 9.472908 5.046057 -0.359211 -0.616395 0.700731 0.905944 -0.410628 0.103201 0.224127 0.671894 0.705922 10.937069 9.472908 5.046057 -0.359211 -0.616395 0.700731 0.905944 -0.410628 0.103201 0.224127 0.671894 0.705922 
0.513755 -0.038801 -0.505353 -0.964054 0.120850 0.236633 0.145420 -0.505387 0.850551 0.222381 0.854388 0.469646 0.513755 -0.038801 -0.505353 -0.964054 0.120850 0.236633 0.145420 -0.505387 0.850551 0.222381 0.854388 0.469646 
1.096935 0.281925 -0.118986 -0.419875 0.603487 0.677871 0.639753 -0.332980 0.692706 -0.643756 -0.724519 0.246273 1.096935 0.281925 -0.118986 -0.419875 0.603487 0.677871 0.639753 -0.332980 0.692706 -0.643756 -0.724519 0.246273 
1.096935 0.281925 -0.118986 -0.419875 0.603487 0.677871 0.639753 -0.332980 0.692706 -0.643756 -0.724519 0.246273 1.096935 0.281925 -0.118986 -0.419875 0.603487 0.677871 0.639753 -0.332980 0.692706 -0.643756 -0.724519 0.246273 
0.750726 0.018844 -0.736193 -0.732672 0.563088 0.382262 0.509066 0.080629 0.856943 -0.451712 -0.822454 0.345723 0.751829 0.002898 -0.742006 -0.846768 0.497314 0.188845 0.387460 0.333340 0.859511 -0.364497 -0.800977 0.474951 
0.190979 -0.020373 -0.331658 -0.640711 0.762041 0.093716 -0.394628 -0.431556 0.811189 0.658603 0.482755 0.577226 0.190979 -0.020373 -0.331658 -0.640711 0.762041 0.093716 -0.394628 -0.431556 0.811189 0.658603 0.482755 0.577226 
0.592254 0.427229 -0.492572 -0.278442 -0.908655 0.311152 0.893097 -0.125770 0.431925 -0.353338 0.398155 0.846537 0.700198 0.315117 -0.528568 -0.347930 -0.883815 0.312755 0.856856 -0.164402 0.488642 -0.380451 0.437999 0.814502 
3.266432 3.004898 2.082747 -0.708181 0.429563 0.560318 -0.226263 -0.889841 0.396217 0.668794 0.153814 0.727362 3.266432 3.004898 2.082747 -0.708181 0.429563 0.560318 -0.226263 -0.889841 0.396217 0.668794 0.153814 0.727362 
0.798173 0.214436 -1.091502 -0.599447 -0.782303 0.169305 -0.526609 0.544760 0.652625 0.602781 -0.302056 0.738523 0.629216 0.113518 -0.891062 -0.542046 -0.821740 0.175866 -0.543594 0.502463 0.672337 0.640853 -0.268838 0.719051 
9.075639 6.269836 3.468112 -0.865757 0.407095 0.291099 0.371150 0.132077 0.919132 -0.335727 -0.903786 0.265440 9.236378 6.773102 5.683427 -0.808257 0.492003 0.323503 0.485495 0.245949 0.838930 -0.333190 -0.835130 0.437655 
9.236378 6.773102 5.683427 -0.808257 0.492003 0.323503 0.485495 0.245949 0.838930 -0.333190 -0.835130 0.437655 9.075639 6.269836 3.468112 -0.865757 0.407095 0.291099 0.371150 0.132077 0.919132 -0.335727 -0.903786 0.265440 
0.592652 0.210937 -0.315309 -0.144859 0.849806 0.506799 -0.200834 -0.526792 0.825927 0.968856 0.017861 0.246980 0.514308 0.202351 -0.312647 -0.149459 0.847437 0.509424 -0.187557 -0.530156 0.826896 0.970816 0.028041 0.238179 
0.629216 0.113518 -0.891062 -0.542046 -0.821740 0.175866 -0.543594 0.502463 0.672337 0.640853 -0.268838 0.719051 0.798173 0.214436 -1.091502 -0.599447 -0.782303 0.169305 -0.526609 0.544760 0.652625 0.602781 -0.302056 0.738523 
1.249678 0.256879 -0.184047 -0.904732 0.276547 0.324009 -0.113702 -0.889796 0.441966 0.410527 0.363021 0.836471 1.249678 0.256879 -0.184047 -0.904732 0.276547 0.324009 -0.113702 -0.889796 0.441966 0.410527 0.363021 0.836471 
7.676480 6.263501 3.471625 -0.497904 -0.033693 0.866578 0.848573 0.187240 0.494839 0.178930 -0.981736 0.064636 7.676480 6.263501 3.471625 -0.497904 -0.033693 0.866578 0.848573 0.187240 0.494839 0.178930 -0.981736 0.064636 
7.676480 6.263501 3.471625 -0.497904 -0.033693 0.866578 0.848573 0.187240 0.494839 0.178930 -0.981736 0.064636 7.676480 6.263501 3.471625 -0.497904 -0.033693 0.866578 0.848573 0.187240 0.494839 0.178930 -0.981736 0.064636 
0.616100 0.501552 0.415288 -0.903026 -0.282599 0.323544 -0.177853 0.931520 0.317237 0.391039 -0.228930 0.891448 0.616100 0.501552 0.415288 -0.903026 -0.282599 0.323544 -0.177853 0.931520 0.317237 0.391039 -0.228930 0.891448 
0.616100 0.501552 0.415288 -0.903026 -0.282599 0.323544 -0.177853 0.931520 0.317237 0.391039 -0.228930 0.891448 0.616100 0.501552 0.415288 -0.903026 -0.282599 0.323544 -0.177853 0.931520 0.317237 0.391039 -0.228930 0.891448 
7.244282 5.500240 3.402680 -0.771845 -0.557695 0.305338 0.632288 -0.723748 0.276407 0.066837 0.406405 0.911245 7.244282 5.500240 3.402680 -0.771845 -0.557695 0.305338 0.632288 -0.723748 0.276407 0.066837 0.406405 0.911245 
1.077332 0.470794 -0.029403 -0.471999 -0.838083 0.273559 -0.075819 0.347738 0.934521 0.878333 -0.420352 0.227675 1.077332 0.470794 -0.029403 -0.471999 -0.838083 0.273559 -0.075819 0.347738 0.934521 0.878333 -0.420352 0.227675 
8.987692 7.749404 3.652160 -0.602023 0.791813 0.102954 -0.793706 -0.607506 0.031098 0.087169 -0.062993 0.994200 10.872862 9.396097 7.886721 -0.892130 0.428559 0.142973 0.434757 0.900443 0.013756 0.122844 -0.074431 0.989631 
0.687147 0.094826 -0.453565 -0.967150 0.217849 0.131010 0.087281 -0.199467 0.976010 0.238755 0.955382 0.173900 0.687147 0.094826 -0.453565 -0.967150 0.217849 0.131010 0.087281 -0.199467 0.976010 0.238755 0.955382 0.173900 
0.152832 0.016633 -0.285829 0.225900 0.539607 0.811044 -0.647168 -0.539154 0.538968 0.728109 -0.646635 0.227421 0.152832 0.016633 -0.285829 0.225900 0.539607 0.811044 -0.647168 -0.539154 0.538968 0.728109 -0.646635 0.227421 
0.551234 -0.024967 -0.116662 0.428483 0.250667 0.868083 -0.557967 -0.682268 0.472422 -0.710686 0.686787 0.152476 0.551234 -0.024967 -0.116662 0.428483 0.250667 0.868083 -0.557967 -0.682268 0.472422 -0.710686 0.686787 0.152476 
10.872862 9.396097 7.886721 -0.892130 0.428559 0.142973 0.434757 0.900443 0.013756 0.122844 -0.074431 0.989631 10.872862 9.396097 7.886721 -0.892130 0.428559 0.142973 0.434757 0.900443 0.013756 0.122844 -0.074431 0.989631 
2.281828 0.260069 -1.812222 -0.319529 -0.258834 0.911541 0.467290 0.793823 0.389210 0.824343 -0.550318 0.132698 2.055864 0.104146 -1.523836 -0.307810 -0.241563 0.920272 0.417281 0.834973 0.358743 0.855061 -0.494437 0.156213 
0.568070 0.403548 -0.330349 0.189835 -0.956152 0.223014 -0.736300 0.011615 0.676556 0.649481 0.292640 0.701810 0.486312 0.325776 -0.301224 -0.379672 0.925057 0.010855 -0.753988 -0.316216 0.575769 0.536052 0.210419 0.817540 
4.265406 3.408341 -0.536015 -0.712344 -0.482836 0.509348 0.351484 0.382739 0.854383 0.607474 -0.787642 0.102932 3.606147 2.911949 -0.610054 -0.611591 -0.702816 0.363326 0.180924 0.322818 0.929008 0.770209 -0.633908 0.070276 
3.334501 0.860675 0.252840 0.261636 0.867571 0.422926 -0.810822 -0.040127 0.583916 0.523560 -0.495692 0.692947 4.484064 1.068443 0.672505 0.370049 0.915713 0.156628 -0.828680 0.249148 0.501213 0.419944 -0.315268 0.851031 
1.347359 0.308470 -1.019879 0.982157 -0.187957 0.006307 -0.144578 -0.733182 0.664485 0.120271 0.653541 0.747275 1.105551 0.176839 -0.649932 -0.972099 0.218935 0.084207 -0.122055 -0.778659 0.615462 0.200314 0.588012 0.783656 
0.840087 -0.217921 -0.427990 0.867442 -0.496160 0.037018 0.493778 0.867629 0.058332 -0.061060 -0.032321 0.997611 0.662088 -0.261362 -0.476139 0.817948 -0.574928 0.020447 0.534652 0.772809 0.341926 -0.212385 -0.268745 0.939504 
0.132390 0.010832 -0.243831 -0.068599 -0.481415 0.873804 -0.921611 0.365954 0.129268 0.382004 0.796440 0.468782 0.117232 0.000656 -0.228646 -0.061627 -0.426968 0.902164 -0.888733 0.434858 0.145095 0.454265 0.792841 0.406259 
2.055864 0.104146 -1.523836 -0.307810 -0.241563 0.920272 0.417281 0.834973 0.358743 0.855061 -0.494437 0.156213 2.281828 0.260069 -1.812222 -0.319529 -0.258834 0.911541 0.467290 0.793823 0.389210 0.824343 -0.550318 0.132698 
0.255583 0.112436 -0.220152 -0.632329 0.728477 0.263592 -0.300193 -0.544073 0.783497 0.714173 0.416300 0.562717 0.255583 0.112436 -0.220152 -0.632329 0.728477 0.263592 -0.300193 -0.544073 0.783497 0.714173 0.416300 0.562717 
0.246655 0.020419 -0.367053 0.669903 -0.163259 0.724276 -0.741278 -0.092318 0.664819 0.041674 0.982255 0.182864 0.187508 -0.009628 -0.299270 0.589035 -0.065567 0.805443 -0.807258 -0.002042 0.590195 0.037053 0.997846 0.054132 
0.117232 0.000656 -0.228646 -0.061627 -0.426968 0.902164 -0.888733 0.434858 0.145095 0.454265 0.792841 0.406259 0.132390 0.010832 -0.243831 -0.068599 -0.481415 0.873804 -0.921611 0.365954 0.129268 0.382004 0.796440 0.468782 
3.606147 2.911949 -0.610054 -0.611591 -0.702816 0.363326 0.180924 0.322818 0.929008 0.770209 -0.633908 0.070276 4.265406 3.408341 -0.536015 -0.712344 -0.482836 0.509348 0.351484 0.382739 0.854383 0.607474 -0.787642 0.102932 
0.890160 0.743806 0.086757 0.064919 -0.299443 0.951903 -0.997693 -0.000482 0.067890 0.019870 0.954114 0.298784 0.890160 0.743806 0.086757 0.064919 -0.299443 0.951903 -0.997693 -0.000482 0.067890 0.019870 0.954114 0.298784 
0.173085 -0.038977 -0.261045 0.262787 -0.478942 0.837591 -0.878027 -0.478608 0.001801 -0.400015 0.735900 0.546296 0.148021 -0.054298 -0.261335 0.337787 -0.413494 0.845531 -0.822275 -0.566771 0.051326 -0.458000 0.712596 0.531454 
0.530897 0.152746 -0.315509 -0.110564 -0.059841 0.992066 0.985489 -0.135954 0.101630 0.128793 0.988906 0.074004 0.527669 0.250344 -0.318244 -0.114007 -0.115826 0.986705 0.968090 -0.236055 0.084147 0.223170 0.964812 0.139042 
0.890160 0.743806 0.086757 0.064919 -0.299443 0.951903 -0.997693 -0.000482 0.067890 0.019870 0.954114 0.298784 0.890160 0.743806 0.086757 0.064919 -0.299443 0.951903 -0.997693 -0.000482 0.067890 0.019870 0.954114 0.298784 
0.187508 -0.009628 -0.299270 0.589035 -0.065567 0.805443 -0.807258 -0.002042 0.590195 0.037053 0.997846 0.054132 0.246655 0.020419 -0.367053 0.669903 -0.163259 0.724276 -0.741278 -0.092318 0.664819 0.041674 0.982255 0.182864 
0.614599 0.180551 -0.231761 0.789381 0.572900 0.220598 0.148376 -0.526728 0.836984 -0.595703 0.627968 0.500794 0.647548 0.121992 -0.271963 0.773354 0.633330 0.028587 0.455940 -0.586943 0.669042 -0.440503 0.504372 0.742675 
5.139228 4.453196 3.009844 -0.629313 0.776765 0.024515 -0.773301 -0.629019 0.079632 0.077276 0.031156 0.996523 5.607004 4.781798 3.136460 -0.874246 0.469298 0.124316 -0.399280 -0.840704 0.365775 0.276170 0.270140 0.922364 
0.691327 0.067065 -0.160738 -0.498058 0.539197 0.679120 0.842715 0.485557 0.232522 0.204377 -0.688114 0.696225 0.632770 0.051919 -0.196703 -0.565998 0.522543 0.637649 0.799767 0.535717 0.270888 0.200049 -0.663292 0.721127 
0.148021 -0.054298 -0.261335 0.337787 -0.413494 0.845531 -0.822275 -0.566771 0.051326 -0.458000 0.712596 0.531454 0.173085 -0.038977 -0.261045 0.262787 -0.478942 0.837591 -0.878027 -0.478608 0.001801 -0.400015 0.735900 0.546296 
5.607004 4.781798 3.136460 -0.874246 0.469298 0.124316 -0.399280 -0.840704 0.365775 0.276170 0.270140 0.922364 5.139228 4.453196 3.009844 -0.629313 0.776765 0.024515 -0.773301 -0.629019 0.079632 0.077276 0.031156 0.996523 
3.709128 1.856414 0.226260 0.650879 -0.706761 0.277211 -0.353123 0.041398 0.934661 0.672057 0.706240 0.222628 3.594270 1.583800 0.315498 0.609042 -0.681586 0.405596 -0.334550 0.242896 0.910537 0.719127 0.690248 0.080091 
3.594270 1.583800 0.315498 0.609042 -0.681586 0.405596 -0.334550 0.242896 0.910537 0.719127 0.690248 0.080091 3.709128 1.856414 0.226260 0.650879 -0.706761 0.277211 -0.353123 0.041398 0.934661 0.672057 0.706240 0.222628 
0.298830 0.090644 0.065000 0.836278 -0.379960 0.395309 -0.477150 -0.859495 0.183292 -0.270122 0.341905 0.900075 0.400900 0.087592 0.073110 0.819335 -0.171428 0.547085 -0.396621 -0.858535 0.324975 -0.413982 0.483249 0.771420 
2.300330 0.903131 0.099405 -0.580125 0.257694 0.772689 -0.211035 -0.963794 0.162986 0.786714 -0.068513 0.613504 2.806936 1.351359 0.331770 -0.628080 0.258082 0.734104 0.405378 0.913791 0.025577 0.664217 -0.313654 0.678555 
0.647548 0.121992 -0.271963 0.773354 0.633330 0.028587 0.455940 -0.586943 0.669042 -0.440503 0.504372 0.742675 0.614599 0.180551 -0.231761 0.789381 0.572900 0.220598 0.148376 -0.526728 0.836984 -0.595703 0.627968 0.500794 
0.183842 -0.063051 -0.256330 0.921678 -0.054320 0.384135 -0.384879 -0.252484 0.887761 -0.048765 0.966075 0.253616 0.143140 -0.009475 -0.215142 0.948987 -0.116904 0.292842 -0.308603 -0.153763 0.938681 0.064708 0.981168 0.181996 
0.363616 0.234058 -0.005976 -0.220832 0.840446 0.494857 -0.410879 -0.540329 0.734318 0.884540 -0.041166 0.464644 0.376146 0.297933 0.135531 -0.360015 0.728974 0.582225 -0.733608 -0.606751 0.306059 0.576375 -0.316939 0.753221 
2.001704 0.781354 -0.576280 0.958841 -0.138054 0.248123 -0.093341 0.672030 0.734618 -0.268163 -0.727542 0.631483 2.001704 0.781354 -0.576280 0.958841 -0.138054 0.248123 -0.093341 0.672030 0.734618 -0.268163 -0.727542 0.631483 
1.082687 0.559139 -0.262393 0.952340 -0.275091 0.131808 -0.296853 -0.736371 0.607977 0.070189 0.618128 0.782937 1.206327 0.613821 -0.255236 0.929954 -0.256662 0.263268 -0.366938 -0.693201 0.620346 -0.023279 0.673496 0.738824 
2.806936 1.351359 0.331770 -0.628080 0.258082 0.734104 0.405378 0.913791 0.025577 0.664217 -0.313654 0.678555 2.300330 0.903131 0.099405 -0.580125 0.257694 0.772689 -0.211035 -0.963794 0.162986 0.786714 -0.068513 0.613504 
0.488957 -0.078327 -0.539546 0.957164 -0.146187 0.249933 0.113416 0.983505 0.140910 -0.266410 -0.106528 0.957955 0.499465 -0.101725 -0.534100 0.928514 -0.238639 0.284452 0.235240 0.970820 0.046587 -0.287269 0.023658 0.957558 
1.277058 0.373252 0.345996 -0.068315 -0.991653 0.109348 -0.782351 0.121262 0.610919 0.619080 0.043813 0.784105 1.556328 0.632983 0.259587 -0.070583 -0.993336 0.091117 -0.315561 0.108890 0.942637 0.946276 -0.037781 0.321144 
4.931734 3.392196 1.540022 -0.882566 0.431711 0.186286 0.084774 -0.243599 0.966164 0.462483 0.868496 0.178394 4.127247 3.283533 0.088559 -0.904644 0.308936 0.293560 0.355929 0.168869 0.919129 -0.234379 -0.935971 0.262725 
0.284574 0.018934 -0.120619 -0.349686 0.631325 0.692205 -0.805393 -0.580021 0.122141 0.478604 -0.514786 0.711290 0.326518 0.013498 -0.146994 -0.408967 0.546779 0.730601 -0.710018 -0.693598 0.121641 0.573254 -0.468993 0.671882 
3.144693 2.278562 1.146255 -0.898285 0.007412 0.439352 0.264041 -0.790111 0.553179 0.351237 0.612919 0.707788 3.281182 2.025491 1.099855 -0.888959 -0.004681 0.457963 0.325179 -0.710598 0.623947 0.322506 0.703583 0.633214 
2.078529 0.094504 -2.043243 0.781252 -0.438816 0.443944 -0.092139 0.622345 0.777301 -0.617379 -0.648172 0.445776 2.161303 -0.144298 -1.875219 0.770189 -0.502044 0.393397 -0.139457 0.469312 0.871951 -0.622383 -0.726429 0.291445 
0.773987 0.203634 -0.331171 0.302385 0.723745 0.620288 -0.334611 -0.528738 0.780046 0.892524 -0.443429 0.082291 0.773987 0.203634 -0.331171 0.302385 0.723745 0.620288 -0.334611 -0.528738 0.780046 0.892524 -0.443429 0.082291 
4.159091 3.487540 1.940650 0.828252 -0.519229 0.210712 0.381690 0.798071 0.466257 -0.410257 -0.305752 0.859188 3.575282 3.164968 1.681528 0.747042 0.431833 0.505420 -0.504707 0.863250 0.008423 -0.432666 -0.261381 0.862833 
2.042328 0.789447 -0.056709 -0.850929 0.425957 0.307375 -0.446540 -0.894756 0.003751 0.276624 -0.134063 0.951581 2.042328 0.789447 -0.056709 -0.850929 0.425957 0.307375 -0.446540 -0.894756 0.003751 0.276624 -0.134063 0.951581 
3.165653 1.695547 -0.697842 0.217182 0.947503 0.234672 0.520911 -0.315816 0.793040 -0.825520 0.049990 0.562154 2.413732 1.439782 -0.006316 0.072891 0.987924 0.136721 0.616199 -0.152401 0.772705 -0.784211 -0.027924 0.619866 
0.700588 0.565622 0.221365 -0.631989 -0.696481 0.339859 -0.647768 0.715482 0.261689 0.425425 0.054765 0.903335 0.713086 0.498662 0.142919 -0.054664 -0.997722 0.039524 -0.948574 0.064250 0.309966 0.311800 0.020547 0.949926 
2.161303 -0.144298 -1.875219 0.770189 -0.502044 0.393397 -0.139457 0.469312 0.871951 -0.622383 -0.726429 0.291445 2.078529 0.094504 -2.043243 0.781252 -0.438816 0.443944 -0.092139 0.622345 0.777301 -0.617379 -0.648172 0.445776 
0.875151 0.229847 0.099760 0.652453 -0.259825 0.711896 -0.670189 -0.636350 0.381976 -0.353768 0.726327 0.589320 0.875151 0.229847 0.099760 0.652453 -0.259825 0.711896 -0.670189 -0.636350 0.381976 -0.353768 0.726327 0.589320 
1.121478 0.456210 -0.355061 0.765495 -0.636743 0.092606 0.639262 0.768983 0.003161 -0.073226 0.056780 0.995698 1.121478 0.456210 -0.355061 0.765495 -0.636743 0.092606 0.639262 0.768983 0.003161 -0.073226 0.056780 0.995698 
0.159080 -0.181909 -0.229168 0.846024 -0.235352 0.478386 -0.456630 0.143287 0.878042 -0.275195 -0.961290 0.013756 0.167678 -0.178223 -0.246631 0.868895 -0.117382 0.480877 -0.490655 -0.075860 0.868045 0.065414 0.990185 0.123509 
0.176733 0.019883 -0.469577 -0.853795 0.384590 0.350890 0.468802 0.274850 0.839454 -0.226403 -0.881220 0.414962 0.245033 -0.025891 -0.447400 -0.897694 0.366824 0.244102 0.382501 0.373771 0.844978 -0.218720 -0.851901 0.475842 
0.678915 -0.056969 -0.452164 -0.057883 0.425108 0.903290 0.421808 -0.809663 0.408074 -0.904836 -0.404635 0.132448 0.678915 -0.056969 -0.452164 -0.057883 0.425108 0.903290 0.421808 -0.809663 0.408074 -0.904836 -0.404635 0.132448 
0.116738 -0.030735 -0.280076 0.383263 0.683870 0.620831 -0.919376 0.217954 0.327481 0.088641 -0.696289 0.712267 0.165758 0.029238 -0.307794 0.495241 0.646877 0.579902 -0.865997 0.314435 0.388818 0.069176 -0.694752 0.715915 
2.413732 1.439782 -0.006316 0.072891 0.987924 0.136721 0.616199 -0.152401 0.772705 -0.784211 -0.027924 0.619866 3.165653 1.695547 -0.697842 0.217182 0.947503 0.234672 0.520911 -0.315816 0.793040 -0.825520 0.049990 0.562154 
0.190837 -0.006331 -0.192398 0.582985 -0.472433 0.661011 0.512682 0.845052 0.151806 -0.630307 0.250388 0.734860 0.190837 -0.006331 -0.192398 0.582985 -0.472433 0.661011 0.512682 0.845052 0.151806 -0.630307 0.250388 0.734860 
2.550212 1.408296 0.949815 -0.048536 -0.946770 0.318229 -0.733384 0.250075 0.632148 0.678080 0.202703 0.706484 1.697239 0.713349 -0.542193 0.136506 -0.723136 0.677083 -0.956482 0.081722 0.280115 0.257894 0.685855 0.680510 
0.388600 0.233435 -0.273912 -0.685204 0.696131 0.214236 -0.324769 -0.555293 0.765620 0.651936 0.455029 0.606571 0.388600 0.233435 -0.273912 -0.685204 0.696131 0.214236 -0.324769 -0.555293 0.765620 0.651936 0.455029 0.606571 
0.520497 0.213491 -0.133733 -0.015647 0.635581 0.771875 0.799734 -0.455400 0.391200 -0.600151 -0.623416 0.501170 0.493187 0.268336 -0.127415 -0.142736 0.630183 0.763215 0.783867 -0.398828 0.475908 -0.604300 -0.666188 0.437052 
3.575282 3.164968 1.681528 0.747042 0.431833 0.505420 -0.504707 0.863250 0.008423 -0.432666 -0.261381 0.862833 4.159091 3.487540 1.940650 0.828252 -0.519229 0.210712 0.381690 0.798071 0.466257 -0.410257 -0.305752 0.859188 
0.259391 0.057097 -0.479035 0.574624 -0.670268 0.469625 -0.548948 0.109941 0.828595 0.607012 0.733930 0.304768 0.267451 0.073486 -0.458890 0.524869 -0.653139 0.545822 -0.580733 0.194039 0.790631 0.622303 0.731955 0.277455 
0.493187 0.268336 -0.127415 -0.142736 0.630183 0.763215 0.783867 -0.398828 0.475908 -0.604300 -0.666188 0.437052 0.520497 0.213491 -0.133733 -0.015647 0.635581 0.771875 0.799734 -0.455400 0.391200 -0.600151 -0.623416 0.501170 
0.053982 0.024914 -0.334743 -0.346403 0.743403 0.572152 -0.804264 -0.549300 0.226778 0.482870 -0.381605 0.788171 0.065752 0.011587 -0.300904 -0.116670 0.856989 0.501954 -0.868413 -0.333267 0.367142 0.481921 -0.393068 0.783103 
0.690320 0.254291 -0.295786 -0.853778 0.519930 0.027129 0.118505 0.143329 0.982554 -0.506971 -0.842098 0.183986 0.690320 0.254291 -0.295786 -0.853778 0.519930 0.027129 0.118505 0.143329 0.982554 -0.506971 -0.842098 0.183986 
0.309005 0.266980 -0.285336 -0.535672 -0.513755 0.670158 0.706825 -0.707015 0.022971 0.462010 0.485990 0.741863 0.309005 0.266980 -0.285336 -0.535672 -0.513755 0.670158 0.706825 -0.707015 0.022971 0.462010 0.485990 0.741863 
